"","methods","setups","RMSE","run"
"8653","True Effect",11,0.0790975838319379,13
"8654","True Effect",11,0.0447441449662682,14
"8655","True Effect",11,0.0457324677235255,15
"8656","True Effect",11,0.0772619305279931,16
"8657","True Effect",11,0.0540409682705681,17
"8658","True Effect",11,0.0649422174664893,18
"8659","True Effect",11,0.069005207983624,19
"8660","True Effect",11,0.043424833875424,20
"8661","True Effect",11,0.0454397720027956,21
"8662","True Effect",11,0.0623404565858702,22
"8663","True Effect",11,0.0571528514080787,23
"8664","True Effect",11,0.0551934918158772,24
"8665","True Effect",11,0.0472347483999798,25
"8666","True Effect",11,0.0468585504672338,26
"8667","True Effect",11,0.0411298849926293,27
"8668","True Effect",11,0.0566419086552325,28
"8669","True Effect",11,0.0674900414104625,29
"8670","True Effect",11,0.0566647469681057,30
"8671","True Effect",11,0.0654215346747178,31
"8672","True Effect",11,0.057052184567835,32
"8673","True Effect",11,0.0424260205281183,33
"8674","True Effect",11,0.046570830326183,34
"8675","True Effect",11,0.0764004982764415,35
"8676","True Effect",11,0.0530520510744517,36
"8677","True Effect",11,0.0537505957778261,37
"8678","True Effect",11,0.0635738012405716,38
"8679","True Effect",11,0.0551784356804143,39
"8680","True Effect",11,0.0539095644375427,40
"8681","True Effect",11,0.0460895386401805,41
"8682","True Effect",11,0.0416922281743053,42
"8683","True Effect",11,0.0499026929972487,43
"8684","True Effect",11,0.048673650561187,44
"8685","True Effect",11,0.0539571193544657,45
"8686","True Effect",11,0.067856002475386,46
"8687","True Effect",11,0.0610797345492905,47
"8688","True Effect",11,0.0450242162523067,48
"8689","True Effect",11,0.052263086554352,49
"8690","True Effect",11,0.0445258853181343,50
"8691","True Effect",11,0.0617211027190311,51
"8692","True Effect",11,0.0384496833938473,52
"8693","True Effect",11,0.0981888248923584,53
"8694","True Effect",11,0.0617343626701173,54
"8695","True Effect",11,0.0743854544137789,55
"8696","True Effect",11,0.0769182726401425,56
"8697","True Effect",11,0.0465104705516586,57
"8698","True Effect",11,0.055030302187207,58
"8699","True Effect",11,0.0841588675790004,59
"8700","True Effect",11,0.052103474409191,60
"8701","True Effect",11,0.0572633378893504,61
"8702","True Effect",11,0.033720338856598,62
"8703","True Effect",11,0.0558037273841829,63
"8704","True Effect",11,0.0394553901577145,64
"8705","True Effect",11,0.0804438123878085,65
"8706","True Effect",11,0.0387248769737723,66
"8707","True Effect",11,0.054701554515662,67
"8708","True Effect",11,0.0801932995273542,68
"8709","True Effect",11,0.0855660027665385,69
"8710","True Effect",11,0.0787490374747129,70
"8711","True Effect",11,0.0478104955293812,71
"8712","True Effect",11,0.0482771930765585,72
"8713","True Effect",11,0.047077559560883,73
"8714","True Effect",11,0.0872455207781734,74
"8715","True Effect",11,0.0696046255810822,75
"8716","True Effect",11,0.0801508352632902,76
"8717","True Effect",11,0.0545050129626636,77
"8718","True Effect",11,0.0466630284192903,78
"8719","True Effect",11,0.0370211824248139,79
"8720","True Effect",11,0.0545694024379499,80
"8721","True Effect",11,0.0677485751052102,81
"8722","True Effect",11,0.06085212165661,82
"8723","True Effect",11,0.0384576060522314,83
"8724","True Effect",11,0.0585158581705987,84
"8725","True Effect",11,0.121986738843009,85
"8726","True Effect",11,0.0788131680759235,86
"8727","True Effect",11,0.096934040315291,87
"8728","True Effect",11,0.0578363490428198,88
"8729","True Effect",11,0.0527167475160275,89
"8730","True Effect",11,0.0717770603499817,90
"8731","True Effect",11,0.0580795440546438,91
"8732","True Effect",11,0.060516773760817,92
"8733","True Effect",11,0.0459718424508778,93
"8734","True Effect",11,0.0444974072889873,94
"8735","True Effect",11,0.0615749896180575,95
"8736","True Effect",11,0.0553575750590301,96
"8737","True Effect",11,0.0654546927069741,97
"8738","True Effect",11,0.0530779132027294,98
"8739","True Effect",11,0.0461836193214916,99
"8740","True Effect",11,0.0751320897265918,100
"8741","True Effect",11,0.0494816698300327,101
"8742","True Effect",11,0.0473635609764998,102
"8743","True Effect",11,0.0631168945018282,103
"8744","True Effect",11,0.0715699404221929,104
"8745","True Effect",11,0.0698249434981172,105
"8746","True Effect",11,0.0493294349399491,106
"8747","True Effect",11,0.0686209902883639,107
"8748","True Effect",11,0.0680052297379664,108
"8749","Usual",11,0.232581885831601,1
"8750","Usual",11,0.277698563509414,2
"8751","Usual",11,0.260251587966903,3
"8752","Usual",11,0.24206695750058,4
"8753","Usual",11,0.253949923653465,5
"8754","Usual",11,0.257187284265423,6
"8755","Usual",11,0.261639929766341,7
"8756","Usual",11,0.246967404872717,8
"8757","Usual",11,0.223515480544716,9
"8758","Usual",11,0.199630758955701,10
"8759","Usual",11,0.225823597319531,11
"8760","Usual",11,0.258751965356699,12
"8761","Usual",11,0.224330978339571,13
"8762","Usual",11,0.250802621534957,14
"8763","Usual",11,0.234144987538338,15
"8764","Usual",11,0.266326991217504,16
"8765","Usual",11,0.248581050268855,17
"8766","Usual",11,0.286736163349727,18
"8767","Usual",11,0.213802458896997,19
"8768","Usual",11,0.229497952783224,20
"8769","Usual",11,0.231272503109305,21
"8770","Usual",11,0.276354343590931,22
"8771","Usual",11,0.208330392244832,23
"8772","Usual",11,0.236463046386795,24
"8773","Usual",11,0.259160717616736,25
"8774","Usual",11,0.252385907750207,26
"8775","Usual",11,0.211913547894784,27
"8776","Usual",11,0.259572884664249,28
"8777","Usual",11,0.235563063480959,29
"8778","Usual",11,0.190929543679745,30
"8779","Usual",11,0.229010172977111,31
"8780","Usual",11,0.229536430041342,32
"8781","Usual",11,0.27396042797154,33
"8782","Usual",11,0.222506846472906,34
"8783","Usual",11,0.248750278055218,35
"8784","Usual",11,0.253181481548624,36
"8785","Usual",11,0.237996616476177,37
"8786","Usual",11,0.244396261994459,38
"8787","Usual",11,0.272789182499548,39
"8788","Usual",11,0.239672295585059,40
"8789","Usual",11,0.260028880983422,41
"8790","Usual",11,0.229603139326802,42
"8791","Usual",11,0.239731724336904,43
"8792","Usual",11,0.220503266591623,44
"8793","Usual",11,0.295398538920572,45
"8794","Usual",11,0.248537997852947,46
"8795","Usual",11,0.239362343325496,47
"8796","Usual",11,0.269000197052007,48
"8797","Usual",11,0.206435776806146,49
"8798","Usual",11,0.230456637564062,50
"8799","Usual",11,0.267318322152069,51
"8800","Usual",11,0.272536051809837,52
"8801","Usual",11,0.239456590657515,53
"8802","Usual",11,0.28020720866008,54
"8803","Usual",11,0.285785767616398,55
"8804","Usual",11,0.23948754052638,56
"8805","Usual",11,0.242282217832149,57
"8806","Usual",11,0.25266519132138,58
"8807","Usual",11,0.215297107998281,59
"8808","Usual",11,0.28099370773463,60
"8809","Usual",11,0.236438567265209,61
"8810","Usual",11,0.208158524955758,62
"8811","Usual",11,0.223638482029674,63
"8812","Usual",11,0.256735568391746,64
"8813","Usual",11,0.245638945246074,65
"8814","Usual",11,0.244451825032405,66
"8815","Usual",11,0.229580579522221,67
"8816","Usual",11,0.204015505225619,68
"8817","Usual",11,0.292535269729629,69
"8818","Usual",11,0.269098129767699,70
"8819","Usual",11,0.238752986512366,71
"8820","Usual",11,0.216490121569412,72
"8821","Usual",11,0.249614303262202,73
"8822","Usual",11,0.286257779117398,74
"8823","Usual",11,0.275668278036659,75
"8824","Usual",11,0.259834080782706,76
"8825","Usual",11,0.237037001188488,77
"8826","Usual",11,0.240565698519988,78
"8827","Usual",11,0.240638973639375,79
"8828","Usual",11,0.293846748722645,80
"8829","Usual",11,0.241182833555847,81
"8830","Usual",11,0.240726391030342,82
"8831","Usual",11,0.224477672422646,83
"8832","Usual",11,0.259015143365186,84
"8833","Usual",11,0.214346050538718,85
"8834","Usual",11,0.254936841445272,86
"8835","Usual",11,0.176174554643389,87
"8836","Usual",11,0.234852808762873,88
"8837","Usual",11,0.279085949083108,89
"8838","Usual",11,0.274829374993276,90
"8839","Usual",11,0.212949194422831,91
"8840","Usual",11,0.273453968309647,92
"8841","Usual",11,0.2633884966529,93
"8842","Usual",11,0.272514438271659,94
"8843","Usual",11,0.274318235783119,95
"8844","Usual",11,0.230039168334693,96
"8845","Usual",11,0.223305726092965,97
"8846","Usual",11,0.22104049156692,98
"8847","Usual",11,0.21306735596283,99
"8848","Usual",11,0.194350947036803,100
"8849","Usual",11,0.208696173027244,101
"8850","Usual",11,0.260158451491727,102
"8851","Usual",11,0.267831752622933,103
"8852","Usual",11,0.227116414257171,104
"8853","Usual",11,0.219197249626435,105
"8854","Usual",11,0.23775589785133,106
"8855","Usual",11,0.24147501987637,107
"8856","Usual",11,0.278405605964866,108
"8857","Spearman",11,0.19144982103804,1
"8858","Spearman",11,0.314201761705389,2
"8859","Spearman",11,0.172359538460785,3
"8860","Spearman",11,0.200154827287348,4
"8861","Spearman",11,0.14162999466564,5
"8862","Spearman",11,0.139984491274762,6
"8863","Spearman",11,0.22662318690329,7
"8864","Spearman",11,0.14240668498367,8
"8865","Spearman",11,0.213887618754599,9
"8866","Spearman",11,0.210214757978692,10
"8867","Spearman",11,0.19123994706824,11
"8868","Spearman",11,0.161336239627615,12
"8869","Spearman",11,0.150246373175042,13
"8870","Spearman",11,0.188405667867643,14
"8871","Spearman",11,0.230990938882196,15
"8872","Spearman",11,0.136362593408946,16
"8873","Spearman",11,0.140853661804345,17
"8874","Spearman",11,0.258447097848035,18
"8875","Spearman",11,0.145140059281331,19
"8876","Spearman",11,0.138970389890033,20
"8877","Spearman",11,0.203992692053174,21
"8878","Spearman",11,0.182181608145167,22
"8879","Spearman",11,0.121748365284848,23
"8880","Spearman",11,0.126512278855509,24
"8881","Spearman",11,0.165882786281022,25
"8882","Spearman",11,0.212677562951618,26
"8883","Spearman",11,0.215435488746953,27
"8884","Spearman",11,0.164883780730623,28
"8885","Spearman",11,0.279412287682091,29
"8886","Spearman",11,0.184990553056927,30
"8887","Spearman",11,0.224355814152016,31
"8888","Spearman",11,0.184866654670342,32
"8889","Spearman",11,0.134175132748296,33
"8890","Spearman",11,0.158714840860821,34
"8891","Spearman",11,0.215718720116617,35
"8892","Spearman",11,0.204178787286284,36
"8893","Spearman",11,0.128103745563127,37
"8894","Spearman",11,0.233871575417292,38
"8895","Spearman",11,0.249512441026394,39
"8896","Spearman",11,0.222642303889213,40
"8897","Spearman",11,0.208959145719319,41
"8898","Spearman",11,0.162878009435422,42
"8899","Spearman",11,0.19713657569598,43
"8900","Spearman",11,0.145842119521341,44
"8901","Spearman",11,0.215365738463045,45
"8902","Spearman",11,0.176598836750808,46
"8903","Spearman",11,0.152370524768635,47
"8904","Spearman",11,0.148447619586365,48
"8905","Spearman",11,0.133830099267938,49
"8906","Spearman",11,0.15432534996274,50
"8907","Spearman",11,0.164667395742257,51
"8908","Spearman",11,0.126792349586719,52
"8909","Spearman",11,0.161388942218174,53
"8910","Spearman",11,0.172062042669113,54
"8911","Spearman",11,0.212398989142025,55
"8912","Spearman",11,0.200553203074954,56
"8913","Spearman",11,0.271514583506404,57
"8914","Spearman",11,0.24006370109272,58
"8915","Spearman",11,0.151897363679445,59
"8916","Spearman",11,0.236474387337271,60
"8917","Spearman",11,0.196438606767904,61
"8918","Spearman",11,0.204186103043831,62
"8919","Spearman",11,0.135203907203157,63
"8920","Spearman",11,0.194078556229467,64
"8921","Spearman",11,0.199532706521212,65
"8922","Spearman",11,0.22875024416099,66
"8923","Spearman",11,0.165275446666484,67
"8924","Spearman",11,0.232139922003254,68
"8925","Spearman",11,0.22908051278393,69
"8926","Spearman",11,0.214479944592786,70
"8927","Spearman",11,0.142662288252774,71
"8928","Spearman",11,0.121053897543554,72
"8929","Spearman",11,0.167514262100369,73
"8930","Spearman",11,0.250512304047842,74
"8931","Spearman",11,0.206618623220882,75
"8932","Spearman",11,0.146577997104603,76
"8933","Spearman",11,0.168969454565295,77
"8934","Spearman",11,0.118067898544644,78
"8935","Spearman",11,0.128857525806684,79
"8936","Spearman",11,0.20737560620828,80
"8937","Spearman",11,0.121755602317333,81
"8938","Spearman",11,0.225552845646487,82
"8939","Spearman",11,0.174015616086672,83
"8940","Spearman",11,0.206655791337019,84
"8941","Spearman",11,0.179757736085465,85
"8942","Spearman",11,0.152485569034447,86
"8943","Spearman",11,0.253521760159214,87
"8944","Spearman",11,0.160887427183597,88
"8945","Spearman",11,0.210521599787988,89
"8946","Spearman",11,0.222291886481126,90
"8947","Spearman",11,0.288522911723814,91
"8948","Spearman",11,0.203622622093247,92
"8949","Spearman",11,0.142378499699338,93
"8950","Spearman",11,0.204651971355006,94
"8951","Spearman",11,0.218233800654214,95
"8952","Spearman",11,0.149140280026032,96
"8953","Spearman",11,0.190778683828192,97
"8954","Spearman",11,0.173017870353146,98
"8955","Spearman",11,0.196547316419141,99
"8956","Spearman",11,0.235231447332006,100
"8957","Spearman",11,0.179214939320277,101
"8958","Spearman",11,0.192729601878596,102
"8959","Spearman",11,0.175035523003762,103
"8960","Spearman",11,0.296771783837337,104
"8961","Spearman",11,0.253172057309924,105
"8962","Spearman",11,0.132045905961346,106
"8963","Spearman",11,0.217500232490261,107
"8964","Spearman",11,0.17208230024651,108
"8965","Wishart",11,0.194883785584027,1
"8966","Wishart",11,0.207986563297546,2
"8967","Wishart",11,0.170478080301918,3
"8968","Wishart",11,0.155584739748329,4
"8969","Wishart",11,0.143864314212971,5
"8970","Wishart",11,0.150880450597963,6
"8971","Wishart",11,0.156926579681103,7
"8972","Wishart",11,0.130839649757301,8
"8973","Wishart",11,0.187470801071201,9
"8974","Wishart",11,0.188218191998061,10
"8975","Wishart",11,0.18163081593235,11
"8976","Wishart",11,0.155753844399494,12
"8977","Wishart",11,0.114997107955007,13
"8978","Wishart",11,0.168588223271625,14
"8979","Wishart",11,0.17832803914691,15
"8980","Wishart",11,0.107693760264486,16
"8981","Wishart",11,0.111467015061211,17
"8982","Wishart",11,0.254632749387208,18
"8983","Wishart",11,0.165964052577644,19
"8984","Wishart",11,0.143753381167922,20
"8985","Wishart",11,0.216157756750581,21
"8986","Wishart",11,0.160309469947309,22
"8987","Wishart",11,0.164276639942078,23
"8988","Wishart",11,0.130808260728381,24
"8989","Wishart",11,0.121403829715867,25
"8990","Wishart",11,0.166426023732309,26
"8991","Wishart",11,0.201292262979162,27
"8992","Wishart",11,0.122921309627884,28
"8993","Wishart",11,0.173063660047341,29
"8994","Wishart",11,0.204508078458059,30
"8995","Wishart",11,0.159395999550076,31
"8996","Wishart",11,0.164506630115068,32
"8997","Wishart",11,0.0852752117341121,33
"8998","Wishart",11,0.159702138146797,34
"8999","Wishart",11,0.175745676616508,35
"9000","Wishart",11,0.146882598636101,36
"9001","Wishart",11,0.114148588518914,37
"9002","Wishart",11,0.183234300460939,38
"9003","Wishart",11,0.215597226717015,39
"9004","Wishart",11,0.203892115614394,40
"9005","Wishart",11,0.150715629197601,41
"9006","Wishart",11,0.158043239255378,42
"9007","Wishart",11,0.154126297997983,43
"9008","Wishart",11,0.156493977004592,44
"9009","Wishart",11,0.204517139314451,45
"9010","Wishart",11,0.133284880256655,46
"9011","Wishart",11,0.166853452347936,47
"9012","Wishart",11,0.108628422129118,48
"9013","Wishart",11,0.174014353991714,49
"9014","Wishart",11,0.172714794021042,50
"9015","Wishart",11,0.142532146975478,51
"9016","Wishart",11,0.110324711509146,52
"9017","Wishart",11,0.161761033049707,53
"9018","Wishart",11,0.12227308489804,54
"9019","Wishart",11,0.19091120499003,55
"9020","Wishart",11,0.167431501133004,56
"9021","Wishart",11,0.202648964735238,57
"9022","Wishart",11,0.194788414485101,58
"9023","Wishart",11,0.196906916190649,59
"9024","Wishart",11,0.142358144125326,60
"9025","Wishart",11,0.189301286757721,61
"9026","Wishart",11,0.190253287786128,62
"9027","Wishart",11,0.15082778475696,63
"9028","Wishart",11,0.138201932056308,64
"9029","Wishart",11,0.169840283101799,65
"9030","Wishart",11,0.176745450804109,66
"9031","Wishart",11,0.163493220993195,67
"9032","Wishart",11,0.253461962047054,68
"9033","Wishart",11,0.183618976515518,69
"9034","Wishart",11,0.218839936914336,70
"9035","Wishart",11,0.145278449775918,71
"9036","Wishart",11,0.158158818408747,72
"9037","Wishart",11,0.148822171581946,73
"9038","Wishart",11,0.233331913993737,74
"9039","Wishart",11,0.192785133749515,75
"9040","Wishart",11,0.142488037442258,76
"9041","Wishart",11,0.141144115706486,77
"9042","Wishart",11,0.102947042838986,78
"9043","Wishart",11,0.120100108120238,79
"9044","Wishart",11,0.156317628147345,80
"9045","Wishart",11,0.126807687870614,81
"9046","Wishart",11,0.110892334475775,82
"9047","Wishart",11,0.178264283493073,83
"9048","Wishart",11,0.154873853138027,84
"9049","Wishart",11,0.183759165414641,85
"9050","Wishart",11,0.15122224657775,86
"9051","Wishart",11,0.219502563636811,87
"9052","Wishart",11,0.13877368535873,88
"9053","Wishart",11,0.191387820045157,89
"9054","Wishart",11,0.187601338028376,90
"9055","Wishart",11,0.199996542390748,91
"9056","Wishart",11,0.17992820381543,92
"9057","Wishart",11,0.1508429582916,93
"9058","Wishart",11,0.144532648662879,94
"9059","Wishart",11,0.198562706241189,95
"9060","Wishart",11,0.175192652706622,96
"9061","Wishart",11,0.201755015988263,97
"9062","Wishart",11,0.197034849766891,98
"9063","Wishart",11,0.174911073902926,99
"9064","Wishart",11,0.193123784771291,100
"9065","Wishart",11,0.156368758830745,101
"9066","Wishart",11,0.172871540409562,102
"9067","Wishart",11,0.13005117627393,103
"9068","Wishart",11,0.159724726583689,104
"9069","Wishart",11,0.208763938757586,105
"9070","Wishart",11,0.150220830306237,106
"9071","Wishart",11,0.202592094278684,107
"9072","Wishart",11,0.152289565992444,108
"9073","1F",11,0.122043547958042,1
"9074","1F",11,0.170603781282071,2
"9075","1F",11,0.165296082362065,3
"9076","1F",11,0.12437704235949,4
"9077","1F",11,0.121174707862198,5
"9078","1F",11,0.118353951827746,6
"9079","1F",11,0.120551740944011,7
"9080","1F",11,0.1000450052748,8
"9081","1F",11,0.118289056918187,9
"9082","1F",11,0.154549385089867,10
"9083","1F",11,0.122653184778485,11
"9084","1F",11,0.123657253065335,12
"9085","1F",11,0.121666115958553,13
"9086","1F",11,0.155298096008017,14
"9087","1F",11,0.16307888741301,15
"9088","1F",11,0.13589656338089,16
"9089","1F",11,0.12392835847028,17
"9090","1F",11,0.26104404053216,18
"9091","1F",11,0.115769174101093,19
"9092","1F",11,0.103038095876809,20
"9093","1F",11,0.137843552670151,21
"9094","1F",11,0.140293592037454,22
"9095","1F",11,0.109021206791369,23
"9096","1F",11,0.100676922576954,24
"9097","1F",11,0.0986085428581665,25
"9098","1F",11,0.166413125090483,26
"9099","1F",11,0.152982411328211,27
"9100","1F",11,0.111368277240443,28
"9101","1F",11,0.121627972403988,29
"9102","1F",11,0.158307703647716,30
"9103","1F",11,0.15391549195156,31
"9104","1F",11,0.123674550324838,32
"9105","1F",11,0.159980897072173,33
"9106","1F",11,0.128868517266449,34
"9107","1F",11,0.155280579777756,35
"9108","1F",11,0.13709690172928,36
"9109","1F",11,0.0980086335827345,37
"9110","1F",11,0.14601821760686,38
"9111","1F",11,0.181344076533414,39
"9112","1F",11,0.185254372371408,40
"9113","1F",11,0.12185056927525,41
"9114","1F",11,0.126367097974164,42
"9115","1F",11,0.139639953272404,43
"9116","1F",11,0.118811040541609,44
"9117","1F",11,0.176541280480793,45
"9118","1F",11,0.109504858036266,46
"9119","1F",11,0.120625055999664,47
"9120","1F",11,0.123296594739099,48
"9121","1F",11,0.117886403956503,49
"9122","1F",11,0.124121967031768,50
"9123","1F",11,0.145652343761011,51
"9124","1F",11,0.153970981569761,52
"9125","1F",11,0.115694892249412,53
"9126","1F",11,0.171196799424083,54
"9127","1F",11,0.21364894441527,55
"9128","1F",11,0.138317074945561,56
"9129","1F",11,0.165030542882824,57
"9130","1F",11,0.146780282369983,58
"9131","1F",11,0.163454726283808,59
"9132","1F",11,0.148142395469178,60
"9133","1F",11,0.126463798957443,61
"9134","1F",11,0.136654187280495,62
"9135","1F",11,0.128787915607744,63
"9136","1F",11,0.15808314007676,64
"9137","1F",11,0.145484286819248,65
"9138","1F",11,0.157198978749961,66
"9139","1F",11,0.104158328074966,67
"9140","1F",11,0.219299704224208,68
"9141","1F",11,0.18163847864466,69
"9142","1F",11,0.168406021722761,70
"9143","1F",11,0.112140567572074,71
"9144","1F",11,0.1308745792217,72
"9145","1F",11,0.137157673305783,73
"9146","1F",11,0.194841299413803,74
"9147","1F",11,0.220694929649523,75
"9148","1F",11,0.112916161884316,76
"9149","1F",11,0.114646243510146,77
"9150","1F",11,0.0979806719811388,78
"9151","1F",11,0.112130390924998,79
"9152","1F",11,0.178457976563428,80
"9153","1F",11,0.0928966543723491,81
"9154","1F",11,0.1158282635661,82
"9155","1F",11,0.127526700611579,83
"9156","1F",11,0.116685133134824,84
"9157","1F",11,0.140660721679459,85
"9158","1F",11,0.147369820166347,86
"9159","1F",11,0.19771262630023,87
"9160","1F",11,0.115473095815436,88
"9161","1F",11,0.131809723745122,89
"9162","1F",11,0.263082171427473,90
"9163","1F",11,0.162041406256225,91
"9164","1F",11,0.185622837206624,92
"9165","1F",11,0.176413523475784,93
"9166","1F",11,0.169491545562833,94
"9167","1F",11,0.168029205011779,95
"9168","1F",11,0.128392564615782,96
"9169","1F",11,0.149785344366148,97
"9170","1F",11,0.144626931702613,98
"9171","1F",11,0.127947811069792,99
"9172","1F",11,0.139071479980901,100
"9173","1F",11,0.155978394747077,101
"9174","1F",11,0.140497320669032,102
"9175","1F",11,0.161308888688375,103
"9176","1F",11,0.126193019371664,104
"9177","1F",11,0.17721498436057,105
"9178","1F",11,0.116628967043323,106
"9179","1F",11,0.154451873734741,107
"9180","1F",11,0.161911454377887,108
"9181","1F+",11,0.125929073236875,1
"9182","1F+",11,0.145756392271484,2
"9183","1F+",11,0.176468476751397,3
"9184","1F+",11,0.0982257535221095,4
"9185","1F+",11,0.118331893867069,5
"9186","1F+",11,0.121511563273007,6
"9187","1F+",11,0.112297756353143,7
"9188","1F+",11,0.0950190615386629,8
"9189","1F+",11,0.120629061095554,9
"9190","1F+",11,0.14088490355882,10
"9191","1F+",11,0.126092305877058,11
"9192","1F+",11,0.134607407916183,12
"9193","1F+",11,0.114268081743817,13
"9194","1F+",11,0.1609858332657,14
"9195","1F+",11,0.156302511876934,15
"9196","1F+",11,0.148617330440883,16
"9197","1F+",11,0.117557138120019,17
"9198","1F+",11,0.21578682316758,18
"9199","1F+",11,0.113295480860441,19
"9200","1F+",11,0.118658037766099,20
"9201","1F+",11,0.149805446213334,21
"9202","1F+",11,0.137423442746492,22
"9203","1F+",11,0.111276669424557,23
"9204","1F+",11,0.0955689266180215,24
"9205","1F+",11,0.100725003357689,25
"9206","1F+",11,0.176595002908988,26
"9207","1F+",11,0.153170280013948,27
"9208","1F+",11,0.104688276794779,28
"9209","1F+",11,0.121256761808584,29
"9210","1F+",11,0.141599531965426,30
"9211","1F+",11,0.148958410017907,31
"9212","1F+",11,0.129099076044435,32
"9213","1F+",11,0.139141035292472,33
"9214","1F+",11,0.123405950563824,34
"9215","1F+",11,0.157741294348731,35
"9216","1F+",11,0.13493610565286,36
"9217","1F+",11,0.0955976543671274,37
"9218","1F+",11,0.138938713872173,38
"9219","1F+",11,0.173612288554747,39
"9220","1F+",11,0.170674765579723,40
"9221","1F+",11,0.112645682832561,41
"9222","1F+",11,0.12798362286964,42
"9223","1F+",11,0.139524614724107,43
"9224","1F+",11,0.122150445532547,44
"9225","1F+",11,0.184133073452843,45
"9226","1F+",11,0.129624010041985,46
"9227","1F+",11,0.122582869119963,47
"9228","1F+",11,0.140875722076843,48
"9229","1F+",11,0.116720259261771,49
"9230","1F+",11,0.115033994657066,50
"9231","1F+",11,0.145783106326886,51
"9232","1F+",11,0.141142463791558,52
"9233","1F+",11,0.111839992192249,53
"9234","1F+",11,0.16945789300286,54
"9235","1F+",11,0.153424875146599,55
"9236","1F+",11,0.139779131324776,56
"9237","1F+",11,0.171835915072652,57
"9238","1F+",11,0.141852422695652,58
"9239","1F+",11,0.160155546747429,59
"9240","1F+",11,0.139871020153692,60
"9241","1F+",11,0.130165435455906,61
"9242","1F+",11,0.14297873139804,62
"9243","1F+",11,0.117837741980288,63
"9244","1F+",11,0.172093575575058,64
"9245","1F+",11,0.139466732889803,65
"9246","1F+",11,0.164353066867546,66
"9247","1F+",11,0.109531875369969,67
"9248","1F+",11,0.204169362001001,68
"9249","1F+",11,0.192270560517471,69
"9250","1F+",11,0.156138205695501,70
"9251","1F+",11,0.117590608382733,71
"9252","1F+",11,0.122514283041398,72
"9253","1F+",11,0.130835008904959,73
"9254","1F+",11,0.18778995805615,74
"9255","1F+",11,0.191324150188075,75
"9256","1F+",11,0.114155358323904,76
"9257","1F+",11,0.107426554993347,77
"9258","1F+",11,0.0927943361541737,78
"9259","1F+",11,0.119416182349774,79
"9260","1F+",11,0.159530775715603,80
"9261","1F+",11,0.0888062197613455,81
"9262","1F+",11,0.108517288368584,82
"9263","1F+",11,0.126539237364566,83
"9264","1F+",11,0.126115221692493,84
"9265","1F+",11,0.146432089725105,85
"9266","1F+",11,0.135649081116767,86
"9267","1F+",11,0.201573845373605,87
"9268","1F+",11,0.113394207808489,88
"9269","1F+",11,0.122283036128781,89
"9270","1F+",11,0.207460641817841,90
"9271","1F+",11,0.155754868926984,91
"9272","1F+",11,0.154218942176176,92
"9273","1F+",11,0.157403924717638,93
"9274","1F+",11,0.150500311247169,94
"9275","1F+",11,0.169784659908165,95
"9276","1F+",11,0.132109775407368,96
"9277","1F+",11,0.152184478789564,97
"9278","1F+",11,0.141995869790248,98
"9279","1F+",11,0.128310835749283,99
"9280","1F+",11,0.150168739976313,100
"9281","1F+",11,0.132156600558089,101
"9282","1F+",11,0.140944403718283,102
"9283","1F+",11,0.148358940826548,103
"9284","1F+",11,0.110850294942733,104
"9285","1F+",11,0.175091858979318,105
"9286","1F+",11,0.106962077358113,106
"9287","1F+",11,0.154585793829506,107
"9288","1F+",11,0.145781023585116,108
"9289","2F",11,0.147643129860868,1
"9290","2F",11,0.207590904934511,2
"9291","2F",11,0.147537139444716,3
"9292","2F",11,0.113201255817925,4
"9293","2F",11,0.104796722380272,5
"9294","2F",11,0.114141558555516,6
"9295","2F",11,0.126767828440426,7
"9296","2F",11,0.0991447970172981,8
"9297","2F",11,0.144699453472037,9
"9298","2F",11,0.110466501875507,10
"9299","2F",11,0.121667977062457,11
"9300","2F",11,0.129374055378859,12
"9301","2F",11,0.0745588564708917,13
"9302","2F",11,0.143136490504319,14
"9303","2F",11,0.136274150333468,15
"9304","2F",11,0.153694169707381,16
"9305","2F",11,0.0981917275558797,17
"9306","2F",11,0.23100455677435,18
"9307","2F",11,0.110691214203269,19
"9308","2F",11,0.101051265560066,20
"9309","2F",11,0.147357988907153,21
"9310","2F",11,0.15366904327605,22
"9311","2F",11,0.0704231858719457,23
"9312","2F",11,0.0961647903824219,24
"9313","2F",11,0.121109138418717,25
"9314","2F",11,0.152814716405905,26
"9315","2F",11,0.129572925034208,27
"9316","2F",11,0.108075360795103,28
"9317","2F",11,0.134450941945535,29
"9318","2F",11,0.132133765404491,30
"9319","2F",11,0.123081436004854,31
"9320","2F",11,0.0992867368848128,32
"9321","2F",11,0.109867602751788,33
"9322","2F",11,0.101362692045236,34
"9323","2F",11,0.13192968328909,35
"9324","2F",11,0.130896987752432,36
"9325","2F",11,0.0882790726212881,37
"9326","2F",11,0.146903213094705,38
"9327","2F",11,0.20042783790733,39
"9328","2F",11,0.150470910941391,40
"9329","2F",11,0.12129375762196,41
"9330","2F",11,0.111853806934282,42
"9331","2F",11,0.142343460974365,43
"9332","2F",11,0.0993350498918115,44
"9333","2F",11,0.214843723559836,45
"9334","2F",11,0.107693585958585,46
"9335","2F",11,0.119674998722423,47
"9336","2F",11,0.127739774463387,48
"9337","2F",11,0.102864065820928,49
"9338","2F",11,0.104324058183593,50
